Gene ID	Gene Name	SRR934360	SRR934366	SRR934364	SRR934370	SRR934361	SRR934362	SRR934365	SRR934363	SRR934367	SRR934368	SRR934369
ENSG00000207088	SNORA7B	3	0	2	2	0	4	0	0	0	5	3
ENSG00000207089	RNU6-921P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207090	RNU6-517P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207091	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207092	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207093	SNORD116-8	2	1	0	0	0	0	0	3	3	1	1
ENSG00000207094		0	0	0	0	0	0	0	0	0	0	0
ENSG00000207095	RNU6-424P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207097	RNU6-614P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207098	SNORA70	0	0	0	0	0	0	0	0	0	1	0
ENSG00000207099	RNU6-166P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207100		0	0	0	0	0	0	0	0	0	0	0
ENSG00000207101	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207104	RNU6-434P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207105	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207108	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207109	SNORD38C	0	0	0	0	0	0	0	0	1	0	1
ENSG00000207110	RNVU1-32	2	1	0	1	0	1	6	2	2	0	0
ENSG00000207112	SNORA25	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207113	RNU6-16P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207114	RNU6-348P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207115	RNU6-364P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207116	RNU6-31P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207117	Y_RNA	0	0	0	0	0	0	0	1	0	0	0
ENSG00000207118	SNORD14D	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207119	U3	1	0	1	0	2	4	0	0	0	3	0
ENSG00000207121	RNU6-1230P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207122	RNU6-591P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207123	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207124	RNU6-163P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207127	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207128	RNU6-729P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207129	RNA5SP187	1	1	2	0	5	6	2	5	3	3	3
ENSG00000207130		0	0	0	0	0	0	0	0	0	0	0
ENSG00000207131	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207132	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207133	SNORD116-7	1	0	3	0	0	0	0	0	0	1	0
ENSG00000207134	RNU6-106P	0	0	0	0	0	0	0	0	1	0	0
ENSG00000207135	RNU6-452P	0	0	1	0	0	0	0	1	0	0	0
ENSG00000207136	RNU6-769P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207137	SNORD116-13	0	0	7	0	2	4	1	4	1	1	2
ENSG00000207138	RNU6-869P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207139	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207142	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207144	RNU6-1297P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207145	SNORA18	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207146	Y_RNA	2	1	1	0	6	1	0	1	1	1	5
ENSG00000207147		0	0	0	0	0	0	0	0	0	0	0
ENSG00000207148	Y_RNA	0	0	0	3	0	0	2	1	0	1	4
ENSG00000207149	RNU6-465P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207150	RNU6-185P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207151	Y_RNA	0	0	2	0	0	0	0	0	0	0	0
ENSG00000207153	RNU6-933P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207154	RNU1-46P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207155	RNY1P14	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207156	RNU6-505P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207157	RNY3P4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207158	RNU6-929P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207160	RNU6-1289P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207161	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207162	RNU6-549P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207163	RNU6-905P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207164	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207165	SNORA70	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207166	SNORA68	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207167	RNU6-1340P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207168	SNORA15	0	0	0	0	1	0	0	0	0	0	0
ENSG00000207169	RNU6-24P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207170	RNU6-1215P	0	2	2	0	0	1	0	0	1	0	0
ENSG00000207171		0	0	1	0	0	1	1	0	0	0	0
ENSG00000207172	RNU6-1162P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207173	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207174	SNORD116-15	0	0	2	0	0	1	0	0	0	0	0
ENSG00000207175	RNU1-67P	0	0	1	1	0	0	1	0	0	0	0
ENSG00000207176	Y_RNA	0	0	0	0	0	2	0	0	0	1	0
ENSG00000207177		0	0	0	0	0	0	0	0	0	0	0
ENSG00000207178	RNU6-1122P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207180	RNU6-411P	0	0	0	0	0	0	0	0	0	0	1
ENSG00000207181	SNORA14B	2	1	0	0	1	2	2	1	1	0	1
ENSG00000207182	RNU1-44P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207183	RNU6-843P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207185	RNU6-1157P	0	0	0	2	1	3	0	1	0	0	1
ENSG00000207186	RNA5SP122	0	1	1	3	3	2	3	0	1	2	2
ENSG00000207187	SNORA10B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207189	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207190	RNU6-809P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207191	SNORD116-5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207192	RNU6-649P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207193	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207194	RNU6-1026P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207195	Y_RNA	0	1	0	1	1	2	0	0	2	1	0
ENSG00000207196	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207197	SNORD116-12	0	0	2	0	0	0	0	0	0	0	0
ENSG00000207198	RNU6-1195P	0	0	0	0	0	1	0	0	0	0	0
ENSG00000207199	SNORD38D	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207200	RNU6-45P	0	0	1	0	1	4	2	0	0	1	0
ENSG00000207201	RNU1-148P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207202	RNU6-800P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207203	RNU6-71P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207204	RNU6-393P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207205	RNVU1-15	6	1	2	0	2	11	4	4	0	0	1
ENSG00000207206	RNU6-1035P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207207	Y_RNA	4	0	0	0	0	0	0	0	1	2	0
ENSG00000207208	RNU6-790P	3	0	1	0	0	0	3	0	1	0	0
ENSG00000207209	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207210	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207214	RNU6-102P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207215	SNORD3H	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207217	SNORA80D	0	1	2	0	4	2	0	2	1	1	2
ENSG00000207218	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207220	RNU1-57P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207221	SNORA70E	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207222	RNU6-456P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207223	Y_RNA	0	0	0	0	0	0	0	0	1	1	0
ENSG00000207225	RNU6-692P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207227	RNU6-900P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207229	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207231	Y_RNA	1	0	0	0	2	1	0	1	0	0	1
ENSG00000207233	SNORA37	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207234	RNU6-125P	1	0	3	2	5	0	0	0	2	0	0
ENSG00000207235	Y_RNA	0	0	0	0	0	0	0	1	0	0	0
ENSG00000207237	RNU6-110P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207240	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207241	SNORD45A	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207242	RNU6-1065P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207243	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207244	SNORA70	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207245	SNORD116-29	0	0	1	0	1	2	0	0	0	0	0
ENSG00000207247	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207248	RNU6-1005P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207249	SNORA72	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207251	RNU6-342P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207252	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207255	RNU6-1117P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207256	RNU6-880P	0	0	0	0	0	0	0	0	0	2	0
ENSG00000207257	RNU6-18P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207258	Y_RNA	1	0	0	0	0	0	0	0	1	0	0
ENSG00000207260	RNU6-35P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207261	RNU6-738P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207263	SNORD116-16	0	0	1	1	0	1	1	0	0	0	0
ENSG00000207264	RNU6-15P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207265	Y_RNA	0	0	0	0	0	1	0	0	0	0	0
ENSG00000207266	RNU6-1241P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207267	RNU6-1081P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207268	SNORA70C	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207269	RN7SKP62	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207270	RNU6-601P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207271	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207274	SNORA70I	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207275	RNU6-441P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207276	RNU6-1160P	0	0	2	2	3	8	0	1	1	3	1
ENSG00000207277	RNA5SP284	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207278	RNU6-831P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207279	SNORD116-24	8	2	9	8	11	9	5	12	13	10	7
ENSG00000207280	SNORD20	0	1	0	2	2	5	0	1	2	0	0
ENSG00000207281	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207282	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207283	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207286	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207287	RNU6-1274P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207289	RNU6-1235P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207290	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207291	RNU6-30P	6	9	5	10	5	7	6	3	4	1	9
ENSG00000207292	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207293	Y_RNA	0	0	4	0	0	1	0	0	0	0	0
ENSG00000207294	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207295	RNU6-851P	0	0	1	1	0	0	1	0	0	2	2
ENSG00000207296	RNU6-140P	0	0	1	0	0	0	0	0	0	0	0
ENSG00000207297	SNORD7	0	1	1	1	1	0	0	1	1	0	0
ENSG00000207298	RNU6-83P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207299		0	0	0	0	0	0	0	0	0	0	0
ENSG00000207300	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207302	Y_RNA	0	0	0	1	0	0	0	0	0	0	0
ENSG00000207303	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207304	SNORA8	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207305	Y_RNA	0	0	0	0	0	0	0	0	0	0	1
ENSG00000207306	RNU6-1152P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207307	RNU6-145P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207308	RNU6-878P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207309	RNU4-70P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207310	RNU6-1127P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207312	RNU6-429P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207313	SNORA2B	0	0	0	0	0	2	1	0	1	0	0
ENSG00000207316	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207317	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207318	RNU6-1184P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207319	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207320	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207321	RNU6-160P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207322	RNU1-89P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207323	RNU6-901P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207325	RNY1P4	0	0	0	0	1	0	0	0	1	0	0
ENSG00000207326	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207327	RNU6-883P	0	0	4	3	2	11	0	10	1	4	2
ENSG00000207328	RNU6-636P	0	0	0	0	0	0	0	0	1	0	0
ENSG00000207329	Y_RNA	0	0	0	0	0	0	0	0	0	1	0
ENSG00000207330	RNU6-73P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207331	RNU6-1263P	1	0	1	0	1	1	0	0	0	0	1
ENSG00000207332	RNU6-146P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207333	RNU6-680P	0	0	0	0	1	0	0	0	0	0	0
ENSG00000207334	RNU6-12P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207336	RNU6-658P	1	1	3	0	2	0	1	0	3	0	0
ENSG00000207338	RNU6-296P	1	0	1	0	0	0	0	0	0	0	0
ENSG00000207340	RNVU1-1	1	0	0	0	1	0	7	1	3	4	3
ENSG00000207341	RNA5SP64	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207342	Y_RNA	1	0	0	1	9	5	0	3	4	1	1
ENSG00000207343	RNU6-225P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207344	SNORA22C	0	0	0	0	0	0	0	0	0	1	0
ENSG00000207345	RNU6-1222P	0	0	0	0	0	1	0	0	1	0	0
ENSG00000207347	RNU6-306P	0	0	0	0	0	0	0	1	0	0	0
ENSG00000207349	RNVU1-17	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207351	Y_RNA	0	0	0	0	0	0	0	0	0	2	2
ENSG00000207352	RNU6-540P	0	0	0	0	0	0	1	0	0	0	0
ENSG00000207355	RNU6-1257P	0	1	0	0	0	1	0	0	0	0	0
ENSG00000207356	Y_RNA	0	0	2	0	0	0	0	0	1	0	0
ENSG00000207357	RNU6-2	0	0	0	0	0	9	1	0	0	1	0
ENSG00000207359	RNU6-925P	12	3	4	3	2	4	6	1	8	2	2
ENSG00000207360	RNU6-14P	0	0	0	0	1	0	0	0	0	0	0
ENSG00000207361	RNU6-178P	0	1	0	1	3	2	2	0	1	1	7
ENSG00000207362	RNU6-422P	0	0	0	0	1	0	0	0	0	0	1
ENSG00000207363	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207364	RNU6-939P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207365	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207366	RNU6-297P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207367	RNU6-29P	0	0	0	0	1	1	0	0	0	0	0
ENSG00000207368	Y_RNA	0	0	0	0	0	0	0	0	0	1	0
ENSG00000207369	RNU6-665P	0	1	0	1	1	0	0	0	0	0	0
ENSG00000207370	Y_RNA	1	0	4	0	0	1	1	0	2	0	1
ENSG00000207371	Y_RNA	0	0	1	0	0	0	0	0	0	0	0
ENSG00000207375	SNORD116-23	0	1	0	0	0	0	0	2	0	0	0
ENSG00000207378	RNU6-748P	0	0	0	0	0	1	0	1	0	0	0
ENSG00000207379	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207380	Y_RNA	0	0	0	0	0	0	0	1	0	0	0
ENSG00000207381	RNU6-950P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207382	Y_RNA	0	0	0	1	0	0	0	0	0	0	0
ENSG00000207383	Y_RNA	57	29	25	22	30	36	16	36	30	24	30
ENSG00000207384	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207385	RNU6-310P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207386	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207387	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207389	RNU1-4	0	1	0	0	0	0	0	0	0	0	0
ENSG00000207391	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207392	SNORA20	1	0	2	0	1	11	0	1	0	1	0
ENSG00000207393	RNU6-136P	0	0	0	1	0	0	0	0	1	0	0
ENSG00000207394	RNU6-1060P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207395	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207397	RNU6-1179P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207399	RNU6-1011P	2	0	1	2	1	0	1	0	0	2	0
ENSG00000207401	Y_RNA	0	0	0	0	0	0	0	1	0	0	0
ENSG00000207402	RNU6-959P	0	0	1	0	0	0	0	0	0	0	0
ENSG00000207403	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207404	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207405	SNORA64	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207406	SNORA41	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207407		0	2	1	0	0	0	0	0	1	0	0
ENSG00000207408	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207410		0	0	0	0	0	0	0	0	0	0	0
ENSG00000207411	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207412	RNU6-455P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207414	RNU6-768P	1	0	1	0	1	3	0	1	1	6	2
ENSG00000207415	RNU6-1151P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207416	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207417	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207419		0	0	0	0	0	0	0	0	0	0	0
ENSG00000207420	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207421	SNORD38B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207422	RNU6-813P	0	0	0	1	0	0	0	1	0	0	0
ENSG00000207425	Y_RNA	8	3	7	3	4	15	3	0	3	6	6
ENSG00000207426	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207428	RNU6-95P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207430	U8	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207431	RNU6-906P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207432	U8	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207433	RNU6-246P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207434	RNU6-1072P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207435	RNU6-114P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207438	Y_RNA	0	0	0	0	1	1	0	0	0	0	0
ENSG00000207439	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207440	RNU6-541P	0	0	0	0	1	1	0	0	0	0	0
ENSG00000207441	RNU6-21P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207442	SNORD116-6	4	0	1	0	2	1	0	2	2	0	1
ENSG00000207443	RNU6-417P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207444	SNORD56B	0	0	0	0	0	0	0	1	0	0	0
ENSG00000207445	SNORD15B	0	0	2	4	3	2	0	0	0	1	0
ENSG00000207448	RNU6-520P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207449	RNU6-19P	0	0	0	0	0	0	0	0	0	1	0
ENSG00000207450	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207451	RNU6-291P	0	0	0	0	0	0	1	0	0	0	0
ENSG00000207452	RNU6-606P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207453	RNU6-535P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207454	RNU6-1104P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207455	RNU6-331P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207456	RNU6-997P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207457	RNU6-476P	1	0	3	1	1	1	0	2	3	0	1
ENSG00000207458	RNY3P9	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207459	RNU6-1311P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207460	SNORD116-19	3	1	1	2	2	3	0	0	0	0	0
ENSG00000207461	RNU6-253P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207462	RNU6-376P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207466	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207467	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207468	SNORA19	0	0	0	0	0	0	0	0	0	0	2
ENSG00000207472	RNU6-41P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207473	Y_RNA	0	0	0	0	0	0	0	0	0	0	1
ENSG00000207474	RNY1P7	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207475	SNORA80E	1	0	2	0	0	1	0	0	0	0	0
ENSG00000207476	RNU6-286P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207480	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207481	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207483	RNU6-1067P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207484	Y_RNA	0	0	0	0	0	2	1	0	1	0	0
ENSG00000207486	RNU6-1044P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207488	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207490	RNU6-987P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207492	RNU6-713P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207493	SNORA46	0	0	0	0	0	0	0	0	2	0	0
ENSG00000207494	Y_RNA	1	0	0	1	0	0	0	0	0	0	0
ENSG00000207495	RNY3P10	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207496	SNORA7A	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207497	Y_RNA	1	0	2	0	10	4	1	1	0	0	5
ENSG00000207499	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207500	SNORD102	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207501	RNVU1-14	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207502		0	0	0	0	0	0	0	0	0	0	0
ENSG00000207503		0	0	0	0	0	0	0	0	0	0	0
ENSG00000207504	RNU6-1031P	0	0	0	0	0	0	1	0	0	0	0
ENSG00000207505	RNU6-1105P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207507	RNU6-9	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207508	RNU6-1237P	0	0	0	0	0	1	0	0	0	0	1
ENSG00000207511	RNU6-771P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207512	Y_RNA	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207513	RNU1-3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207515	RNU6-555P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207516	SNORA41B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207518	RNU6-59P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207523	SNORA66	9	1	7	8	12	12	4	9	4	7	4
ENSG00000207524	RNU6-33P	1	0	0	0	0	1	0	0	0	0	0
ENSG00000207525	Y_RNA	0	0	0	0	2	2	0	2	0	3	0
ENSG00000207546	MIR548C	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207547	MIR25	8	7	5	8	2	18	10	5	8	8	14
ENSG00000207548	MIR217	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207549	MIR521-2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207550	MIR99B	1	0	1	0	0	0	1	0	0	0	0
ENSG00000207551	MIR608	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207552	MIR633	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207554	MIR647	2	8	9	4	24	33	6	6	6	10	9
ENSG00000207559	MIR578	1	0	2	0	0	0	0	1	0	0	0
ENSG00000207561	MIR635	20	5	13	4	6	25	18	20	15	19	35
ENSG00000207562	MIR34C	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207563	MIR23B	0	6	6	2	4	17	0	0	2	0	0
ENSG00000207568	MIR203A	1	0	0	0	0	0	0	0	0	1	0
ENSG00000207569	MIR433	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207571	MIR615	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207573	MIR550A2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207574	MIR661	0	0	0	1	0	0	0	0	0	1	0
ENSG00000207575	MIR649	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207577	MIR587	1	0	0	0	0	0	0	0	0	0	0
ENSG00000207578	MIR583	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207579	MIR662	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207580	MIR526B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207581	MIR199B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207582	MIR30B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207583	MIR606	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207585	MIR181D	0	0	0	0	1	0	0	1	0	0	0
